endTime,artistName,trackName,msPlayed,track_id
2021-08-19 21:43,El Cuarteto De Nos,Ya No Sé Que Hacer Conmigo,241451,1ozuMsJLTvFIMvlW7AWq95
2021-08-19 21:47,El Cuarteto De Nos,Yendo a la Casa de Damián,253939,3tUk2PzTp8KCIU4cxstJq1
2021-08-19 21:48,El Cuarteto De Nos,Cuando sea grande,58198,6Pa10qJeYr5qu777xSieyM
2021-08-19 21:52,Bersuit Vergarabat,La Soledad,263728,1F31sM4SCBmPlg1H3r7wGH
2021-08-19 21:53,Bersuit Vergarabat,Toco Y Me Voy,38947,0NELwHhQu4EVcmGmu8D7vV
2021-08-19 21:57,Bersuit Vergarabat,Sr. Cobranza,259683,0zXMZx9kvFO6x58JiIh4BJ
2021-08-19 21:58,Bersuit Vergarabat,Yo Tomo,29270,2PKkCGoCc4idF91R6RvFEN
2021-08-19 21:58,Bersuit Vergarabat,Gente De Mierda,21714,3vOwqFzRzpkrSN52eIb2pf
2021-08-19 22:02,Bersuit Vergarabat,Veneno De Humanidad,19412,38QFNsaSG726oeRIGOU71I
2021-08-19 22:02,Bersuit Vergarabat,La Bolsa,212683,0C3PenkD2aq1IdDFkJcA0x
2021-08-19 22:07,Los Fabulosos Cadillacs,Siguiendo la Luna - Remasterizado 2008,291949,1orgfjGJoycODSItcGVatE
2021-08-19 22:16,Tijuana No!,Pobre de Ti,282107,17ASXCVH7zxBHC8P1dThon
2021-08-19 22:17,Genitallica,No Tengo Amigos,55442,6TPnm7nTohMR2Jds2aSTcV
2021-08-19 22:20,Los De Abajo,Skápate,217940,1vLn1lpgNJTHLcLSJqLEK0
2021-08-19 22:21,Tokyo Ska Paradise Orchestra,Ribbon,28875,1Y8KxQUmP1xuaF5mNTYE0x
2021-08-19 22:27,Los Fabulosos Cadillacs,Calaveras y Diablitos,215039,7mPx5N0Yg9s5U0Cd13WA8q
2021-08-19 22:31,Los Estramboticos,La Herida,237690,2aegLCwIWlVYvCjUf641Qr
2021-08-19 22:35,Maldita Vecindad Y Los Hijos Del 5to. Patio,Solín,190956,6Fb1H6DDt1OxZs4empXAfP
2021-08-19 22:38,Bersuit Vergarabat,Yo Tomo,212444,2PKkCGoCc4idF91R6RvFEN
2021-08-19 22:42,Victimas Del Doctor Cerebro,Amor Enfermo,213452,0ka4JDj506HNhszdG7C2QR
2021-08-19 22:47,Panteon Rococo,Infiernos,293203,1IeYD7s1s656dhU68VwS4e
2021-08-19 22:51,Los Fabulosos Cadillacs,Mal Bicho,242950,4lq31N4E4eWqVMZv93sbhJ
2021-08-19 22:55,Salon Victoria,Sol de Medianoche,249937,5IZ0g6oo8OUa6fP1zBQpWB
2021-08-19 22:58,El Gran Silencio,Dormir Soñando,189455,4pfMrRwgqGH8uRKEnRK3uB
2021-08-19 23:05,La Lupita,La Banda Borracha,213066,2PffzUyZQeg5YTqVtzMjqb
2021-08-19 23:06,Genitallica,Imagina,72191,302EkcHi8uIrIZyQp6IeYT
2021-08-19 23:08,Los Estramboticos,No Me Haces Falta (Delante de Ti),97212,4bK7KN7WMdNKpcEjmtM6G3
2021-08-19 23:12,Karamelo Santo,Como Te Voy a Olvidar - Edit,254169,1vNuHEbQONnN0DJUBKeUXJ
2021-08-19 23:16,Los Auténticos Decadentes,Pachuco - En Vivo en el Foro Sol - 17.11.17,236949,3Osgqk5IT0FTUc9HehVjXP
2021-08-19 23:20,La Sexta Vocal,Dejame Entrar (Yajk Täjkätzi),252205,54tIHkXiLWUNOlHapPmNm8
2021-08-20 14:42,Los Fabulosos Cadillacs,El Matador,29951,3EsjrObXPhXA79Cr4QixY8
2021-08-20 15:29,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,248248,2Foc5Q5nqNiosCNqttzHof
2021-08-20 15:34,Daft Punk,One More Time,319949,0DiWol3AO6WpXZgp0goxAV
2021-08-20 15:40,Daft Punk,Instant Crush (feat. Julian Casablancas),337449,2cGxRwrMyEAp8dEbuZaVv6
2021-08-20 15:47,Daft Punk,Around the World,429454,1pKYYY0dkg23sQQXi0Q5zN
2021-08-20 15:53,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers),369436,2Foc5Q5nqNiosCNqttzHof
2021-08-20 15:57,Daft Punk,"Harder, Better, Faster, Stronger",224694,5W3cjX2J3tjhG8zb6u0qHn
2021-08-20 20:20,Bunbury,Malditos charlatanes,380,5f3cofM2DFzt7PPwI93eKQ
2021-08-20 20:20,Mikel Erentxun,Veneno (feat. Bunbury),181074,3JzAIuZiuGt8F9oI7keUIO
2021-08-20 20:26,Bunbury,N.O.M.,332135,74MgX7tbR2U684vEMWvB1a
2021-08-20 20:31,Bunbury,El día de mañana,299721,2Jh5S3m3jBNoyDZGiX2to8
2021-08-20 20:35,Bunbury,El precio que hay que pagar,214784,6RlDtnpeS9KO2dm09CK3ME
2021-08-20 20:39,Bunbury,El momento de aprovechar el momento,263047,2I9JtgK8GsSLdlQJRjE3FZ
2021-08-20 20:41,Bunbury,Malditos charlatanes,97045,5f3cofM2DFzt7PPwI93eKQ
2021-08-20 20:41,Bunbury,Contracorriente - Directo Madrid,0,50obNzrynuRZWvUucLrDew
2021-08-20 20:46,Bunbury,Despierta - Directo Madrid,299366,4xAdOycEYGUQyF5szMVWj8
2021-08-20 22:12,Bunbury,El club de los imposibles - Directo Madrid,206866,6ozndTGqVI56jCGQrJeeRs
2021-08-20 22:48,Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),74995,5CMjjywI0eZMixPeqNd75R
2021-08-21 01:01,Metallica,Enter Sandman,331266,5sICkBXVmaCQk5aISGR3x1
2021-08-21 01:12,Guns N' Roses,Welcome To The Jungle,21551,0bVtevEgtDIeRjCJbK3Lmv
2021-08-21 01:12,Metallica,Sad But True,323933,1PhLYngBKbeDtdmDzCg3Pb
2021-08-21 01:12,Metallica,Enter Sandman,7170,5sICkBXVmaCQk5aISGR3x1
2021-08-21 01:15,Metallica,Enter Sandman,172940,5sICkBXVmaCQk5aISGR3x1
2021-08-21 01:16,Metallica,Whiskey In The Jar,25913,2R6UrJ8uWbSIiHWmvRQvN8
2021-08-21 01:21,Nirvana,Smells Like Teen Spirit,301920,4CeeEOM32jQcH3eN9Q2dGj
2021-08-21 01:24,Nirvana,Come As You Are,218920,2RsAajgo0g7bMCHxwH3Sk0
2021-08-21 01:25,Black Sabbath,Paranoid,4328,1jzDzZWeSDBg5fhNc3tczV
2021-08-21 01:25,Guns N' Roses,Sweet Child O' Mine,2298,7o2CTH4ctstm8TNelqjb51
2021-08-21 01:28,Alice In Chains,Would?,206773,5sFDReWLrZHLFZFjHsjUTS
2021-08-21 01:28,Blur,Song 2 - 2012 Remaster,3567,1FTSo4v6BOZH9QxKc3MbVM
2021-08-21 01:28,Audioslave,Be Yourself,3083,3zwmW1gM4E8FlHXV5nE16u
2021-08-21 01:30,Ramones,Pet Sematary,7777,07b5vArZtW08PuEqCw61Ei
2021-08-21 01:30,Nirvana,Sliver,132075,3BtHClmMmURD8UHF2fiyxt
2021-08-21 01:32,Sex Pistols,Anarchy In The UK,116034,5moTxUGPZXgGmosl4rIELm
2021-08-21 01:33,Deep Purple,Highway Star - Remastered 2012,13899,3uMmllZo1AfoEnVT4ENCD3
2021-08-21 01:33,Pixies,Where Is My Mind? - Remastered,28440,7wCmS9TTVUcIhRalDYFgPy
2021-08-21 01:33,Wolfmother,Woman,13251,6Uj1ctrBOjOas8xZXGqKk4
2021-08-21 01:38,The Smashing Pumpkins,Bullet With Butterfly Wings - Remastered 2012,258466,6GtX0jaNL8IjVQfrDBx81z
2021-08-21 01:40,System Of A Down,Lonely Day,3964,1VNWaY3uNfoeWqb5U8x2QX
2021-08-21 01:40,Iron Maiden,Run to the Hills - 2015 Remaster,1942,4Zc7TCHzuNwL0AFBlyLdyr
2021-08-21 01:40,Audioslave,Like a Stone,12900,3YuaBvuZqcwN3CEAyyoaei
2021-08-21 01:40,Nirvana,Lithium,137665,5vHLwhxxlGzmClMcxRRFPr
2021-08-21 01:41,The Smashing Pumpkins,Today,11888,3cahGAUUQ0n55EjLBs2Wjo
2021-08-21 01:41,Rob Zombie,Dragula,19313,6Nm8h73ycDG2saCnZV8poF
2021-08-21 01:45,KISS,I Was Made For Lovin' You,263643,07q0QVgO56EorrSGHC48y3
2021-08-21 01:49,Nirvana,All Apologies,233173,1Ic9pKxGSJGM0LKeqf6lGe
2021-08-21 01:53,System Of A Down,Toxicity,218933,0snQkGI5qnAmohLE7jTsTn
2021-08-21 02:03,Muse,Hysteria,5953,2PFIZFcGry0po3ZfRZkzKc
2021-08-23 08:20,Nadie Sabe Nada,Nadie Sabe Nada: Bajas miras oníricas sobre sábanas bajeras (19/12/2020),2371240,
2021-08-23 22:05,The Cure,The End Of The World,223656,5DTOOkooKFUvWj1XQTFa09
2021-08-23 22:09,Soda Stereo,Sueles Dejarme Solo - Remasterizado 2007,226442,51M33m6vHnkJ9SJPES3Lu4
2021-08-23 22:12,Crista Galli,Bajo la Luna,221693,2TuVEUXLe1HHCJnGsMH8uT
2021-08-23 22:15,Massacre,Tanto amor,167957,12dlQ3DhTydNecGP6atzIu
2021-08-23 22:20,Sussie 4,Remote Control,311436,45N9i9QraLWD6GW7xBqxnx
2021-08-23 22:24,Los Concorde,Rompecabezas,232193,2Y2wnL1E0La36Rr2A0IF1g
2021-08-23 22:29,El Mató a un Policía Motorizado,Fuego,311434,2bEjeBM3MVspWXXbor9H32
2021-08-23 22:36,Disidente,Decidir,244862,7DT6NuQBHmsSvA1RWuxoeX
2021-08-23 22:37,Cabezones,Sueles Dejarme Solo,17181,51M33m6vHnkJ9SJPES3Lu4
2021-08-23 22:40,Ultrasonicas,Que Grosero,178952,5bNA2LQPTzZoye58HtZjsp
2021-08-23 22:40,Emmanuel Horvilleur,19 (feat. Gustavo Cerati),24433,0mRmRzqq9vahlZoODOdLNQ
2021-08-23 22:44,Natalie Imbruglia,Torn,244447,1Jaah2tmN9Hv81A87KZ1MU
2021-08-23 22:47,Kylie Minogue,Like a Drug,197190,5t9gxics7lj3tf1Ew9KeAV
2021-08-23 22:51,Mon Laferte,Mi Buen Amor,227444,28UP90XhjCovLtieduYr9P
2021-08-23 22:55,New Order,Bizarre Love Triangle '94,234210,0NvJy5gPR591Qh2z22EAak
2021-08-23 22:59,Shakira,Antologia,253957,0KAqMRUSZwzG3dZLdDA4eH
2021-08-23 23:03,Billie Eilish,Billie Bossa Nova,196695,2KnuaZYoGzDoHiBTNYOTXG
2021-08-23 23:07,Miguel Bosé,Si tú no vuelves,44187,1YFBO31kSEYo1DVkjSj8LG
2021-08-23 23:07,Madonna,Open Your Heart,229183,3kme5Qos8h04yrKxsgur79
2021-08-23 23:07,Lily Allen,Smile,1436,0zOrDVGstFDYKozewhhPKr
2021-08-23 23:11,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,248414,2Foc5Q5nqNiosCNqttzHof
2021-08-23 23:15,Miley Cyrus,Heart Of Glass (Live from the iHeart Festival),213672,5i7ThJfYLAzp2DyZuFpF6j
2021-08-24 20:50,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",958,3zHq9ouUJQFQRf3cm1rRLu
2021-08-24 20:56,Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),353683,5CMjjywI0eZMixPeqNd75R
2021-08-24 21:00,Interpol,Evil,215699,4absiGHMelB8eH976ytjBj
2021-08-24 22:34,The White Stripes,The Hardest Button to Button,212733,3RdQfyk7BBxxIx0zSnCBIw
2021-08-24 22:38,Natalie Imbruglia,Wrong Impression,255197,2ALGjrjPZlCKwOCh6bzXaI
2021-08-24 22:42,The Dandy Warhols,Every Day Should Be A Holiday,240948,793DTWSbDWObL5qqhuub61
2021-08-24 22:48,Daft Punk,Instant Crush (feat. Julian Casablancas),337441,2cGxRwrMyEAp8dEbuZaVv6
2021-08-24 22:51,IDLES,Sodium,231698,5oo7lrBwuD4dVfJbBLyVyI
2021-08-24 22:55,Yeah Yeah Yeahs,Maps,219948,4gbVRS8gloEluzf0GzDOFc
2021-08-24 22:59,Garbage,Shut Your Mouth,205683,3kS2bx6TkbG64bUP68KvbP
2021-08-25 16:43,The Strokes,Heart In a Cage,5024,3mYCd23hPxJW5okSvMoy3x
2021-08-25 16:43,Bersuit Vergarabat,Un Pacto - Live In Buenos Aires / 2001,4133,1lcwoylQLJUtl2pNNdZQ7p
2021-08-25 16:44,Bersuit Vergarabat,La Soledad,3438,1F31sM4SCBmPlg1H3r7wGH
2021-08-25 16:44,Bersuit Vergarabat,Toco Y Me Voy,2193,0NELwHhQu4EVcmGmu8D7vV
2021-08-25 16:48,Bersuit Vergarabat,Mi Caramelo - Live In Buenos Aires / 2001,3181,2pC6LUWFEf2S6BIuBjrWWF
2021-08-25 16:48,Bersuit Vergarabat,Yo Tomo,1950,2PKkCGoCc4idF91R6RvFEN
2021-08-25 16:48,Bersuit Vergarabat,Sr. Cobranza,259100,0zXMZx9kvFO6x58JiIh4BJ
2021-08-25 16:52,El Cuarteto De Nos,Lo malo de ser bueno,241938,7xB3hSztVbX6xFvQqEGKud
2021-08-25 16:56,El Cuarteto De Nos,Enamorado tuyo,259680,35LdDKNMwvKftENaj1WIwF
2021-08-25 16:57,El Cuarteto De Nos,No llora,37700,5E1nTYYYB9VSjLvpFUbwbg
2021-08-25 16:57,El Cuarteto De Nos,Ya No Sé Que Hacer Conmigo,1187,1ozuMsJLTvFIMvlW7AWq95
2021-08-25 17:01,El Cuarteto De Nos,Yendo a la Casa de Damián,253929,3tUk2PzTp8KCIU4cxstJq1
2021-08-25 17:03,The Cure,The End Of The World,2940,5DTOOkooKFUvWj1XQTFa09
2021-08-25 17:03,El Cuarteto De Nos,Cuando sea grande,112947,6Pa10qJeYr5qu777xSieyM
2021-08-25 17:04,Timothy Brownie,Buffalo Beat (Why Do You Feel So Blue?),33689,1ZTQqHa1U4cqiNGC7WittP
2021-08-25 17:08,Carla Morrison,Devuélvete,237448,2P9btUo64dUX7XFKgLpJBX
2021-08-25 17:12,Courtney Barnett,Pedestrian at Best,229956,35W5DUFuOJQt2a7dBmgE2z
2021-08-25 17:15,Interpol,Evil,215695,4absiGHMelB8eH976ytjBj
2021-08-25 17:19,Yeah Yeah Yeahs,Maps,219948,4gbVRS8gloEluzf0GzDOFc
2021-08-25 17:23,LeBaron,Exilio,214203,5Bh1xtpAJ0MnUvgrTeww8D
2021-08-25 17:27,Elastica,Connection,198842,3T4UodGkfZObJ43RtA5KFU
2021-08-25 17:32,El Columpio Asesino,A la Espalda del Mar,265210,4bHJhLKQZVJ0V2U8VgRJhG
2021-08-25 17:36,The Killers,Human,245192,7lOzUJzsELALh5FQsPKTEn
2021-08-25 17:40,The Dandy Warhols,Every Day Should Be A Holiday,240950,793DTWSbDWObL5qqhuub61
2021-08-25 17:43,The Strokes,Juicebox,193695,3jjQHULAVn71k40mKwGMiV
2021-08-25 17:47,James,Just Like Fred Astaire,225198,7f9mxxS8jOGmT5qYX8HjPz
2021-08-25 17:51,Portugal. The Man,Purple Yellow Red and Blue,249708,4WMuY659P2MKnoW40oGXe8
2021-08-25 17:56,Radiohead,House Of Cards,328202,48X4D1FYOShPz2VF3YdfCF
2021-08-25 18:01,New Order,60 Miles an Hour,273949,3u0WAeE58IqNlHv2gsvlRY
2021-08-25 18:05,Pulp,Babies,244718,4j3obTRIyR7QzvdeQz9vaO
2021-08-25 18:09,Joy Division,Love Will Tear Us Apart - 2020 Remaster,208454,34iOH7LY3vme5rQxsVILZ4
2021-08-25 18:13,Surfistas Del Sistema,Cosmos,269701,211l6gKeErP58kN2gvzuQZ
2021-08-25 18:19,PJ Harvey,Good Fortune,10189,1G1YJPV7THViQfOM9Gug7R
2021-08-25 18:19,Porter,Daphne,16212,2FhJvFKyZng57iVQmFayVw
2021-08-25 18:19,The Strokes,Heart In a Cage,135247,3mYCd23hPxJW5okSvMoy3x
2021-08-25 18:23,Zoé,Reptilectric,232212,2sProjAkdt5b4TgShSRvgA
2021-08-25 18:27,The Killers,Read My Mind,246702,7cX4PJz1old9fyFI8RlfgW
2021-08-25 18:31,Broken Bells,After the Disco,219197,1MmDfBzGsWKXb0rQfTyvOy
2021-08-25 18:36,Arcade Fire,Rebellion (Lies),310209,0xOeB16JDbBJBJKSdHbElT
2021-08-25 18:41,White Lies,Getting Even,296449,7aovkxVF2B9I3SKXGTxnA9
2021-08-25 19:53,Yeah Yeah Yeahs,Date With The Night,27208,0EJHhccadE8UvdZ5wGI1SN
2021-08-25 19:56,Billie Eilish,Oxytocin,209945,4t2OeILB07eMGTXSUbMPEu
2021-08-25 19:59,Lily Allen,Smile,196917,0zOrDVGstFDYKozewhhPKr
2021-08-25 20:03,Billie Eilish,my future,209954,2nL9HdNMueNCCAQ7af9Xdr
2021-08-25 20:06,Miley Cyrus,Heart Of Glass (Live from the iHeart Festival),213672,5i7ThJfYLAzp2DyZuFpF6j
2021-08-25 20:11,Billie Eilish,Your Power,245701,042Sl6Mn83JHyLEqdK7uI0
2021-08-25 20:14,Melanie Martinez,Play Date,179690,4DpNNXFMMxQEKl7r0ykkWA
2021-08-25 20:17,Billie Eilish,Lost Cause,212437,4191RXFPa7Ge9XkA4cWlna
2021-08-25 20:21,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",252448,3zHq9ouUJQFQRf3cm1rRLu
2021-08-25 20:25,Billie Eilish,Male Fantasy,194696,4ak9GGe6afmi2HbxEjvhIC
2021-08-25 20:28,Chase Atlantic,Friends,229950,2jQiSYrwJehQAcuaaQrXnS
2021-08-25 20:32,Billie Eilish,OverHeated,213957,5uSG6fUPRaehaV820zcpsK
2021-08-25 20:35,Lily Allen,Somewhere Only We Know,208456,1SKPmfSYaPsETbRHaiA18G
2021-08-25 20:39,Billie Eilish,Not My Responsibility,227680,4T2zre0jqstNJ5Gt0WG9lz
2021-08-26 07:41,Curiosidades de la Historia National Geographic,La vida de los estudiantes en la Universidad en la Edad Media,510276,
2021-08-26 07:49,Curiosidades de la Historia National Geographic,Bodas Reales del Renacimiento al Siglo XVIII,476474,
2021-08-26 07:56,Curiosidades de la Historia National Geographic,Los secretos de belleza en la antigua Grecia,404951,
2021-08-26 09:49,Curiosidades de la Historia National Geographic,El París de la Belle Époque,438157,5QtgQMG4U5tibudc7Ltl8A
2021-08-26 16:39,Miley Cyrus,Party In The U.S.A.,356,3E7dfMvvCLUddWissuqMwr
2021-08-26 16:43,The Dandy Warhols,Every Day Should Be A Holiday,241138,793DTWSbDWObL5qqhuub61
2021-08-26 16:48,El Columpio Asesino,A la Espalda del Mar,265211,4bHJhLKQZVJ0V2U8VgRJhG
2021-08-26 16:49,Yeah Yeah Yeahs,Maps,54956,4gbVRS8gloEluzf0GzDOFc
2021-08-26 16:54,Nirvana,Smells Like Teen Spirit,301698,4CeeEOM32jQcH3eN9Q2dGj
2021-08-26 16:58,Gloria Trevi,El Recuento de los Daños,235205,65e7BhKBuKYl6UfCzYVRGT
2021-08-26 17:03,Nine Inch Nails,Head Like A Hole,299680,3ckd4YA4LcD3j50rfIVwUe
2021-08-26 17:08,Maldita Vecindad Y Los Hijos Del 5to. Patio,Mojado - Versión Larga,327947,3BBONQBF038cjRTwle0LBj
2021-08-26 17:08,Luis Miguel,La Incondicional,9446,6F9yAYUaNbUhdlQyt5uZ3b
2021-08-26 17:12,Soda Stereo,Sueles Dejarme Solo - Remasterizado 2007,226448,51M33m6vHnkJ9SJPES3Lu4
2021-08-26 17:16,Caifanes,Mátenme Porque Me Muero,213188,6cqwDeMvlCKI9CoeVahGrM
2021-08-26 17:20,Madonna,Open Your Heart,229201,3kme5Qos8h04yrKxsgur79
2021-08-26 17:23,New Order,Bizarre Love Triangle '94,234206,0NvJy5gPR591Qh2z22EAak
2021-08-26 17:28,Def Con Dos,Ultramemia,257700,3GJVBs29HV7SPkq5Na8l0V
2021-08-26 17:32,The Cars,Drive - 2017 Remaster,234195,2lFFiNm0XtgJ6wkdncTB4k
2021-08-26 17:35,The Cure,Just Like Heaven,211948,4NnWuGQujzWUEg0uZokO5M
2021-08-26 17:48,Starship,Nothing's Gonna Stop Us Now,270002,3X7uFMzJrEE0sxn62qd8Ch
2021-08-26 17:52,Level 42,Lessons In Love,245951,3EGI5qmVmGlfgy9BmNb1R8
2021-08-26 17:57,Laura Branigan,Gloria,289691,5moOuyUn8pxOaCYa2zsKyd
2021-08-26 18:01,Depeche Mode,Everything Counts,237694,4oWQeGyPFyr4EpTrv5v0gJ
2021-08-26 18:05,Soda Stereo,Nada Personal - Remasterizado 2007,291945,4PBou1i63krEp3jKCPhxVD
2021-08-26 18:10,Grupo Niche,Una Aventura,24942,26ucR33snMkRD6JExhoD6I
2021-08-26 18:10,Heart,These Dreams,254448,22wWxHGHRH8gZXNDXRgSqY
2021-08-26 18:15,Madonna,Papa Don't Preach,268466,6A8OnjnpShshNpcqWtZRjr
2021-08-26 18:17,Los Enanitos Verdes,La Muralla Verde,161198,1qvY1z3Wm3sAYeHfPTnrbI
2021-08-26 18:21,Queen,Another One Bites The Dust - Remastered 2011,214448,5vdp5UmvTsnMEMESIF2Ym7
2021-08-26 18:25,Bryan Adams,Heaven,243203,7Ewz6bJ97vUqk5HdkvguFQ
2021-08-26 18:51,Culture Club,Do You Really Want To Hurt Me,62094,1I6q6nwNjNgik1Qe8Oi0Y7
2021-08-26 19:48,Cyndi Lauper,Time After Time,241185,7o9uu2GDtVDr9nsR7ZRN73
2021-08-26 19:53,Billy Idol,Eyes Without A Face,299197,0pUVeEgZuNyFzIMKp67RbS
2021-08-26 20:01,Bruce Springsteen,Dancing In the Dark,242306,7FwBtcecmlpc1sLySPXeGE
2021-08-26 20:06,Quiet Riot,Cum on Feel the Noize,290204,3vV3cr2TpPqFk07zxYUbla
2021-08-26 20:10,The Police,Every Breath You Take,253946,1JSTJqkT5qHq8MDJnJbRE1
2021-08-26 20:15,David Bowie,Modern Love - 2018 Remaster,288192,3gxEZXUjrNbl3TlSrTGbR5
2021-08-26 20:16,Marisela,La Pareja Ideal,38447,6HTBhdYFWi1wIGbm7dV7iV
2021-08-26 20:16,Caifanes,La Célula Que Explota,27967,5mB0MGsRfKZALHrXjnktCK
2021-08-26 20:22,Amanda Miguel,Hagamos Un Trato,184798,3cCT0q6gDwDVTSlsEmyRge
2021-08-26 20:26,Soda Stereo,Persiana Americana - Remasterizado 2007,291448,71awpJoi5bqGMBrTkHDDoL
2021-08-26 20:30,Hombres G,Chico tienes que cuidarte,244449,1gNb7lm1gpL374dBdKAK3R
2021-08-26 20:34,Olivia Newton-John,Physical,197188,1Vux281qOqFg6lvDqZDd5b
2021-08-26 20:34,Los Toreros Muertos,Mi Agüita Amarilla,3458,2fYRXoal0ysbJJBUddCGDb
2021-08-26 20:38,Roxette,The Look,237221,2oWMI54r0qT4N8Xb4C76vq
2021-08-26 20:44,Tears For Fears,Shout,393445,2gQaQUhDCNGfBVXTvxAmXQ
2021-08-26 20:49,Roxy Music,More Than This,269948,0UAB340gAcSMk3r0a8PTag
2021-08-26 20:53,Phil Collins,Sussudio - 2016 Remaster,262934,4qM461TqtpnP4GLRIXwEnW
2021-08-27 07:04,Niccolò Pagliani,Creating,145647,3Y5xKsPisHr2t4YpnDsAmY
2021-08-27 07:06,August Wilhelmsson,"Going, Going",133000,6YDw4ZYDeuz8KVfQ2RkJMK
2021-08-27 07:12,Lucas Delphy,Technicolor Dreams,120852,7xRxetB77E4m36hb2kt5fy
2021-08-27 07:14,Nadia Bulic,Nikad ne Zaboravi,142621,717ijFnuktEjgu8yn7Qvw6
2021-08-27 07:17,Penny Layn,Thinking of You,154921,0ZHZ3KsAl0AVBONDmUY3mv
2021-08-27 07:20,Rim-Shaz,Oko marries Eb,205000,2RU8cVyW2Js19dwySkLdFb
2021-08-27 07:23,Solene Edgar,Lights Out,173500,1TFzBNWPnHtHhDhdyNI1eT
2021-08-27 07:26,Euloria,Distant Dreams,239000,05XqOIQ7J4mO4ZyOFIoz5L
2021-08-27 07:29,Hector Warrens,Moments of Stillness,182765,6m9JbPIC8saBo8pVm08x0j
2021-08-27 07:32,Jeanelle Bolduc,Lenitivo,180624,6PEwEkL4lzRbGMGH7j7kBB
2021-08-27 07:34,Boreal Embla,Sineway,141000,5BuUke8soY1IIEeJK4eNkk
2021-08-27 07:37,Juno Reed,Separated,157000,24Q4s34r5lTO9bCkdZnNaO
2021-08-27 07:40,Gülay de Wind,zomerochtend,220000,3cYVVPJoyBsDdr5v4GR5wZ
2021-08-27 07:44,Joan Magana,Primrose,218624,5tIbsGFsbxljVv1KxUUXKV
2021-08-27 07:46,Lumi Couri,Taivas,144000,7lKhxWhv5sPG9MBaDfdJL7
2021-08-27 07:49,Zeb Maessen,Voor altijd de jouwe,223750,6k5T8UjxnZAi2l1542vgBP
2021-08-27 07:52,Cokobi,Sleepy Journey,170700,3r1ZQqUe14xxssPt2Rkd6j
2021-08-27 07:54,Gianni Goggia,After Dusk,124000,5jlj0qkXgcRieANDFvg0mw
2021-08-27 07:56,Unwritten Skies,Hopeful,162782,6OTCHM8icoVQmWYdULItOz
2021-08-27 07:59,Judi Khan,Večeras,185000,7aYv33i1kUIlBcTMJPUzFm
2021-08-27 08:02,Alma Grøtte,"Ut Ameris, Amabilis Esto",184000,63c4hUw16NhQGrTyaoyj0M
2021-08-27 08:05,Laila Wollo,Arnasa,190956,0IazKTDsOeV4v3NfILh3LW
2021-08-27 08:07,Heddwch,Ganymede,152000,6gW7wl7Dbzvv4Az3RbolkD
2021-08-27 08:10,Klaangen,Sequoia,173000,52uw4LhiFFnIHduoLVILMm
2021-08-27 08:13,Martina Bower,Esthetic,163000,5opY79ADHYjzc0F3jYUqFV
2021-08-27 08:15,Norah Wallentin,Incisif,149500,6wdW5qgYw9CUXD9on4ylLn
2021-08-27 09:13,Jay Belshaw,Te Urewera,108406,5phPjqe0T4phCAXczNnYgS
2021-08-27 16:22,Caifanes,La Negra Tomasa - Bilongo - Versión Tropical,422144,6cVHu0HmKo4oEOSOqooTa3
2021-08-27 16:30,El Columpio Asesino,A la Espalda del Mar,265355,4bHJhLKQZVJ0V2U8VgRJhG
2021-08-27 16:34,El Cuarteto De Nos,Lo malo de ser bueno,241947,7xB3hSztVbX6xFvQqEGKud
2021-08-27 16:40,Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),353702,5CMjjywI0eZMixPeqNd75R
2021-08-27 16:44,Courtney Barnett,Pedestrian at Best,229948,35W5DUFuOJQt2a7dBmgE2z
2021-08-27 16:48,Mon Laferte,Antes De Ti,242208,23R68uWGdp07SwQdK8mWzI
2021-08-27 16:52,Korn,You'll Never Find Me,219952,0xcF2mC6MktbXOT7kRiXoF
2021-08-27 16:55,Mala Rodríguez,Aguante,206427,64VJ1wvLgRPyuQxeB4VYkn
2021-08-27 16:59,Carla Morrison,Devuélvete,237458,2P9btUo64dUX7XFKgLpJBX
2021-08-27 17:03,La Lupita,No Voy a Volver,203697,7CyTcdRBnWs3vCCx9kPWFY
2021-08-27 17:08,SFDK,El liricista en el tejado,341433,44yNVNPkm5j3ReZYatraQu
2021-08-27 17:10,Billie Eilish,goodbye,119198,0t3ZvGKlmYmVsDzBJAXK8C
2021-08-27 17:14,León Larregui,Brillas,226187,6VuUMo1TusnqBxLTnr3hOI
2021-08-27 17:18,Illya Kuryaki & The Valderramas,Madafaka (feat. Molotov),243700,3SfFu1MfHefPC55gW4ngH3
2021-08-27 17:19,J Balvin,Qué Más Pues?,70949,6hf0RpxTbOprT5nnwzkk8e
2021-08-27 17:21,Piso 21,Déjala Que Vuelva (feat. Manuel Turizo),75926,1j6xOGusnyXq3l6IryKF3G
